autoformer,CNN,impactnet,informer,LSTM,nbeats,ANN,Proposed,Actual
3056.76050051828,3321.11753155902,3414.44682631778,3327.48737726884,3242.46717365462,3235.20827429562,3473.405188957,3249.49857977126,3240.2700164
3055.7692949296,3183.68426788516,3250.4020918488,3116.8613933116003,3041.79501437722,2998.25715928752,3214.0415891852,3068.48736855418,3052.3659764666
2869.8883872544,2909.08598978438,3083.6534566578,2925.7506555714,2893.0099985588,2932.31610914896,3032.90912274284,2938.2805950086,2899.6409690726
3019.3281184266,2856.4349244366404,3053.2624688724,2858.00499101582,2805.55271159616,2826.0102003184,2955.61824126542,2868.354885831,2810.07596455348
2904.27650185402,2835.4698191535,3021.74966071072,2884.54092176132,2790.169362906,2871.0181702434,2963.95712236018,2860.9657209218003,2757.78108643
2753.31514333002,2980.15562606568,3110.85339247192,2960.5323257970804,2885.20359972782,2896.8477683474,3017.71841340252,2959.5921088688,2844.3270034736
3177.92820690584,3011.8963465546003,3312.61049265616,3058.0120975124,3047.2562840672,3170.49392052456,3130.85648841302,3166.9556567302,2977.7400208173603
3291.87113442838,3209.97831680742,3495.8007357068,3271.0329420164,3189.33786261132,3263.672414574,3285.1637856952,3385.43043693878,3181.21704534912
3395.91066715164,3370.60569346992,3644.1704034854,3457.36771861664,3349.24528637372,3465.8255150461,3595.3714615834,3573.71126910304,3387.57597690568
3643.0535422802,3682.708401338,3858.945816687,3703.6210860874,3538.7466334035,3792.3298303492,3851.6635184222,3737.10757449144,3606.138101388
3803.14480460996,3951.1050264608,4057.4544502714,3976.9178611696,3743.6890929894,3947.7596814062,4221.0906817536,3894.5325838909,3783.56407638042
4211.5828681573,4229.694494339999,4264.2284854016,4189.8433638634,3830.5721987427,4196.69096633642,4568.4109430463,4045.86095599856,3919.68497575256
4274.8302851534,4415.0183683622,4373.5399662203,4188.9091538184,3955.4973852406,4244.79111912476,4795.22977306316,4151.18641575236,4163.359993346599
4229.5921677818005,4565.83849528164,4488.2564196601,4269.1544789286,4022.4977073371,4564.2087440308005,4995.1786966089,4253.128323880001,4346.85197751084
4503.037159216559,4664.869439832801,4597.949267719599,4130.2966409764,4020.97541643424,4726.5241596662,5031.8620692488,4322.89526973556,4439.7089286861
4555.7491664906,4716.458893332019,4665.29984000456,4397.15672631042,4042.63340871898,4744.471015643579,5094.63169455796,4355.0976122198,4511.2500354574
4385.7397016958,4796.3590671198,4660.257061491,4339.6759871106005,4048.68279419056,4642.88330408702,5150.8703010972,4411.62458408022,4564.882073737999
4400.761449982,4786.1768411803605,4670.410789658599,4434.492404566039,4019.8155641051,4738.9624242859,5143.035160028199,4390.916447676,4593.259009437599
4476.6126701254,4754.0678149294,4567.0616643514,4534.362217352,3924.813736514,4661.42365410196,5072.1794316544,4342.3808307736,4504.2359515158005
4265.53753194802,4599.0242204368005,4301.0670940658,4490.8413002762,3788.8392025362,4432.15558727516,4847.2132711208,4221.35728958476,4426.7489033908
4164.2154503579,4408.502296953,4180.1034820148,4300.17982152736,3649.6541291402,4246.9045641746,4655.2970173175,4098.84662569924,4247.1521734912
3832.25873599478,4061.86441061616,3938.0861546636,4124.7039532528,3570.58447681336,3906.2957726164,4425.263945966,3985.5440249496,4096.07392520942
3582.2094024522,3791.0753696084,3646.1561673418,3847.677671976,3393.04573306448,3836.6286737335,4109.010272209,3708.4089562227,3879.9779406272
